POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,21,Classified,9,20:37.575,-,-,7,2:02.434,144.3,COSTA OVEST,,,,MITJET 2L,,,,,,,,,,,,Andrea,BRISTOT,,,ITA,,,,,,,
2,101,Classified,9,20:42.588,+5.013,+5.013,8,2:02.958,143.7,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Romain,DAMIANI,,,FRA,,,,,,,
3,25,Classified,9,20:49.240,+11.665,+6.652,8,2:03.605,143.0,WOLFHOUND,J,J,,MITJET 2L,,,,,,,,,,,,Gabriel,MORETTO,,,ITA,,,,,,,
4,86,Classified,9,20:49.332,+11.757,+0.092,7,2:03.199,143.4,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Jody,LAMBRUGHI,,,ITA,,,,,,,
5,27,Classified,9,20:49.478,+11.903,+0.146,8,2:03.217,143.4,AV RACING,,,,MITJET 2L,,,,,,,,,,,,Arnaud,MALIZIA,,,FRA,,,,,,,
6,16,Classified,9,20:49.839,+12.264,+0.361,9,2:03.429,143.2,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Lorenzo,GATTI,,,FRA,,,,,,,
7,115,Classified,9,20:50.689,+13.114,+0.850,9,2:03.526,143.1,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,FERLONI,,,ITA,,,,,,,
8,1,Classified,9,20:56.862,+19.287,+6.173,9,2:04.783,141.6,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Filippo,TORNAGHI,,,ITA,,,,,,,
9,64,Classified,9,20:59.377,+21.802,+2.515,8,2:04.727,141.7,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
10,18,Classified,9,21:00.858,+23.283,+1.481,4,2:04.791,141.6,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Davide,GAGGIANESI,,,ITA,,,,,,,
11,128,Classified,9,21:02.385,+24.810,+1.527,9,2:05.395,140.9,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Sebastien,GINEYS,,,FRA,,,,,,,
12,133,Classified,9,21:02.905,+25.330,+0.520,6,2:03.954,142.6,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,BRIGATTI,,,ITA,,,,,,,
13,59,Classified,9,21:03.557,+25.982,+0.652,6,2:05.080,141.3,COSTA OVEST,,J,,MITJET 2L,,,,,,,,,,,,Leonardo,STEFANI,,,ITA,,,,,,,
14,22,Classified,9,21:04.918,+27.343,+1.361,6,2:04.815,141.6,GRT MOTORSPORT,,S,,MITJET 2L,,,,,,,,,,,,Alessandro,CREMONA,,,ITA,,,,,,,
15,245,Classified,9,21:07.158,+29.583,+2.240,9,2:05.386,140.9,JBJ RACING,G,G,,MITJET 2L,,,,,,,,,,,,Jesper,JENSEN,,,DEN,,,,,,,
16,80,Classified,9,21:10.515,+32.940,+3.357,9,2:06.566,139.6,GRT MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Luigi,FERRARI,,,ITA,,,,,,,
17,5,Classified,9,21:21.914,+44.339,+11.399,8,2:08.361,137.7,BD RACING,J,J,,MITJET 2L,,,,,,,,,,,,Gherardo,SCARABEL,,,ITA,,,,,,,
18,41,Classified,9,21:28.561,+50.986,+6.647,9,2:08.423,137.6,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Andrea,BAIGUERA,,,ITA,,,,,,,
19,19,Classified,9,21:56.201,+1:18.626,+27.640,9,2:08.509,137.5,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Danilo,MEDICI,,,ITA,,,,,,,
20,11,Classified,9,22:07.566,+1:29.991,+11.365,7,2:10.520,135.4,GTDRIVE  RACING TEAM,G,G,,MITJET 2L,,,,,,,,,,,,Jean-Marc,BOURGINEAU,,,FRA,,,,,,,
21,99,Classified,9,22:11.466,+1:33.891,+3.900,9,2:09.269,136.7,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Bastien,OSTIAN,,,FRA,,,,,,,
22,2,Classified,9,22:12.989,+1:35.414,+1.523,9,2:10.031,135.9,BD RACING,S,S,,MITJET 2L,,,,,,,,,,,,Corrado,COSTA,,,ITA,,,,,,,
,34,Not classified,7,16:44.946,,,5,2:05.868,140.4,ITALCAR,,,,MITJET 2L,,,,,,,,,,,,Alessandro,GIROTTI,,,ITA,,,,,,,
,20,Not classified,0,,,,0,,,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Maia,MENEGHIN,,,ITA,,,,,,,
