POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,34,7,1:45.506,-,-,167.5,8,SUD MOTORSPORT,FX1,F3B,,Dallara F310,,,,,,,,,,,,Giuseppe,MARINARO,,,ITA,,,,,,,
2,85,8,1:47.881,+2.375,+2.375,163.8,9,SUD MOTORSPORT,FX1,F3B,,Dallara F308,,,,,,,,,,,,Daniele,SIANO,,,ITA,,,,,,,
3,69,6,1:49.097,+3.591,+1.216,162.0,10,-,T014,PRO,,Tatuus T014,,,,,,,,,,,,Salvatore,LIOTTI,,,ITA,,,,,,,
4,15,7,1:49.561,+4.055,+0.464,161.3,10,TECHNORACE SRL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Riccardo,ORLANDO,,,ITA,,,,,,,
5,30,7,1:49.671,+4.165,+0.110,161.1,9,ALPHA TEAM RACING,FX1 Elite,F. Regional,,Tatuus F. Regional,,,,,,,,,,,,Masci,ANDREA,,,ITA,,,,,,,
6,97,7,1:50.336,+4.830,+0.665,160.2,10,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,DELL'EDERA,,,ITA,,,,,,,
7,44,8,1:50.347,+4.841,+0.011,160.2,10,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Francesco,CUNSOLO,,,SMR,,,,,,,
8,13,7,1:50.700,+5.194,+0.353,159.6,10,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Nicolò,COLUSSI,,,ITA,,,,,,,
9,18,5,1:50.703,+5.197,+0.003,159.6,8,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,D'AMICO,,,ITA,,,,,,,
10,7,8,1:50.742,+5.236,+0.039,159.6,10,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Cristian,TONALINI,,,ITA,,,,,,,
