POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,15,Classified,13,25:18.969,-,-,13,1:48.620,162.7,TECHNORACE SRL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Riccardo,ORLANDO,,,ITA,,,,,,,
2,69,Classified,13,25:20.257,+1.288,+1.288,13,1:48.885,162.3,-,T014,PRO,,Tatuus T014,,,,,,,,,,,,Salvatore,LIOTTI,,,ITA,,,,,,,
3,7,Classified,13,25:20.541,+1.572,+0.284,13,1:48.822,162.4,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Cristian,TONALINI,,,ITA,,,,,,,
4,16,Classified,13,25:23.649,+4.680,+3.108,7,1:49.569,161.3,SCUDERIA BUELL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Augusto,PASCHETTA,,,USA,,,,,,,
5,97,Classified,13,25:37.271,+18.302,+13.622,10,1:50.014,160.6,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,DELL'EDERA,,,ITA,,,,,,,
6,78,Classified,13,25:37.881,+18.912,+0.610,11,1:50.056,160.6,HARP RACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Ferdinando,FERRANTE,,,ITA,,,,,,,
7,88,Classified,13,25:40.788,+21.819,+2.907,11,1:50.573,159.8,TC RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,GALLUZZI / TARANI,,,ITA,,,,,,,
8,6,Classified,13,25:41.694,+22.725,+0.906,13,1:50.355,160.1,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Luca,CASARIN,,,ITA,,,,,,,
9,13,Classified,13,25:42.299,+23.330,+0.605,12,1:49.626,161.2,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Nicolò,COLUSSI,,,ITA,,,,,,,
10,18,Classified,13,25:42.932,+23.963,+0.633,12,1:49.604,161.2,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,D'AMICO,,,ITA,,,,,,,
11,29,Classified,13,25:49.170,+30.201,+6.238,8,1:51.389,158.7,DERVA CORSE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Cosimo Damiano,ANTONIELLO,,,ITA,,,,,,,
12,64,Classified,13,25:49.442,+30.473,+0.272,11,1:50.858,159.4,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giulio,LUCI,,,ITA,,,,,,,
13,10,Classified,13,25:50.599,+31.630,+1.157,9,1:52.034,157.7,DEXTERS MOTORSPORT,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Roberto,RIZZO,,,ITA,,,,,,,
14,65,Classified,13,26:03.054,+44.085,+12.455,13,1:53.213,156.1,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giovannialberto,LUCI,,,ITA,,,,,,,
15,66,Classified,13,26:47.840,+1:28.871,+44.786,7,1:52.379,157.3,CDM-RS,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Franco,FELISA,,,ITA,,,,,,,
16,333,Classified,13,26:48.053,+1:29.084,+0.213,11,1:57.741,150.1,HARP RACING,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Luca,UNGARO,,,ITA,,,,,,,
17,2,Classified,9,18:16.913,4 Laps,4 Laps,7,1:51.498,158.5,RED RACE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Claudio,TEMPESTI,,,ITA,,,,,,,
,68,Not classified,8,16:20.890,,,7,1:51.598,158.4,GRASSANORACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Rodolfo,CAMBIASO,,,ITA,,,,,,,
,24,Not classified,3,5:50.566,,,2,1:53.287,156.0,GRASSANORACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Andrea,GRASSANO,,,ITA,,,,,,,
,44,Not classified,0,,,,0,,,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Francesco,CUNSOLO,,,SMR,,,,,,,
