POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,5,Classified,11,28:05.572,-,-,4,2:05.803,140.5,RANGONI,,CCS,,,,,,,,,,,,,,Anthony,JURADO,,,FRA,,,,,,,
2,11,Classified,11,28:05.828,+0.256,+0.256,4,2:06.269,140.0,RANGONI,,CCS,CCS-JUN,,,,,,,,,,,,,Nikola,TOSIC,,,SRB,,,,,,,
3,1,Classified,11,28:06.636,+1.064,+0.808,4,2:05.993,140.3,RANGONI,ESP,CCS,,,,,,,,,,,,,,Gabriele,TORELLI,,,ITA,,,,,,,
4,15,Classified,11,28:06.748,+1.176,+0.112,11,2:06.759,139.4,GPA RACING,,CCS,,,,,,,,,,,,,,David,POUGET,,,FRA,,,,,,,
5,227,Classified,11,28:07.879,+2.307,+1.131,4,2:06.283,139.9,RANGONI,ITA,,ITA-JUN,,,,,,,,,,,,,Stefani,RONNIE,,,ITA,,,,,,,
6,84,Classified,11,28:08.907,+3.335,+0.294,4,2:06.627,139.6,RANGONI,ITA,CCS,CCS-CHA/ITA-CHA,,,,,,,,,,,,,Mattia,LANCELLOTTI,,,ITA,,,,,,,
7,127,Classified,11,28:08.613,+3.041,+0.734,4,2:05.807,140.5,MILAN COMPETITION,ITA,CCS,,,,,,,,,,,,,,Gael,CASTELLI,,,FRA,,,,,,,
8,55,Classified,11,28:10.039,+4.467,+1.132,4,2:06.308,139.9,WESTBOURNE MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Ben,COLBURN,,,GBR,,,,,,,
9,39,Classified,11,28:10.564,+4.992,+0.525,4,2:06.737,139.4,GM SPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Jaroslav,HONZIK,,,CZE,,,,,,,
10,69,Classified,11,28:10.907,+5.335,+0.343,4,2:06.457,139.8,MILAN COMPETITION,,CCS,CCS-CHA,,,,,,,,,,,,,Filip,KUNCER,,,MNE,,,,,,,
11,16,Classified,11,28:11.273,+5.701,+0.366,11,2:06.356,139.9,MC MOTORTECNICA,ITA,,ITA-CHA,,,,,,,,,,,,,Giacomo,TREBBI,,,ITA,,,,,,,
12,13,Classified,11,28:11.920,+6.348,+0.647,11,2:06.418,139.8,GPA RACING,ITA,CCS,CCS-CHA/ITA-CHA,,,,,,,,,,,,,Alex,LANCELLOTTI,,,ITA,,,,,,,
13,48,Classified,11,28:12.222,+6.650,+0.302,5,2:06.662,139.5,MILAN COMPETITION,ESP,CCS,,,,,,,,,,,,,,Nicolas,MILAN,,,FRA,,,,,,,
14,35,Classified,11,28:12.417,+6.845,+0.195,11,2:06.567,139.6,POWER RACING,,CCS,CCS-JUN,,,,,,,,,,,,,Thomas,COMPAIN,,,FRA,,,,,,,
15,93,Classified,11,28:13.933,+8.361,+1.516,11,2:07.616,138.5,MILAN COMPETITION,,CCS,CCS-JUN,,,,,,,,,,,,,Nicolas,MILAN ARIAS,,,FRA,,,,,,,
16,38,Classified,11,28:14.636,+9.064,+0.703,11,2:07.992,138.1,ESSE CORSE,ITA,,ITA-CHA,,,,,,,,,,,,,Sandro,CUTTINI,,,ITA,,,,,,,
17,9,Classified,11,28:16.149,+10.577,+1.513,3,2:08.122,137.9,STUCKI MOTORSPORT,,CCS,CCS-CHA,,,,,,,,,,,,,Andreas,STUCKI,,,CHE,,,,,,,
18,210,Classified,11,28:16.323,+10.751,+0.174,3,2:07.656,138.4,AST COMPETITION,ITA,CCS,CCS-JUN/ITA-JUN,,,,,,,,,,,,,Vladimir,LOBACHEV,,,,,,,,,,
