POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,21,3,2:02.313,-,-,144.5,7,COSTA OVEST,,,,MITJET 2L,,,,,,,,,,,,Andrea,BRISTOT,,,ITA,,,,,,,
2,101,3,2:02.464,+0.151,+0.151,144.3,7,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Romain,DAMIANI,,,FRA,,,,,,,
3,86,3,2:02.929,+0.616,+0.465,143.8,7,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Jody,LAMBRUGHI,,,ITA,,,,,,,
4,27,8,2:03.043,+0.730,+0.114,143.6,8,AV RACING,,,,MITJET 2L,,,,,,,,,,,,Arnaud,MALIZIA,,,FRA,,,,,,,
5,16,2,2:03.867,+1.554,+0.824,142.7,6,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Lorenzo,GATTI,,,FRA,,,,,,,
6,115,6,2:03.936,+1.623,+0.069,142.6,8,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,FERLONI,,,ITA,,,,,,,
7,18,6,2:03.937,+1.624,+0.001,142.6,6,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Davide,GAGGIANESI,,,ITA,,,,,,,
8,25,3,2:03.978,+1.665,+0.041,142.5,8,WOLFHOUND,J,J,,MITJET 2L,,,,,,,,,,,,Gabriel,MORETTO,,,ITA,,,,,,,
9,34,6,2:04.034,+1.721,+0.056,142.5,8,ITALCAR,,,,MITJET 2L,,,,,,,,,,,,Alessandro,GIROTTI,,,ITA,,,,,,,
10,64,3,2:04.286,+1.973,+0.252,142.2,7,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
11,133,3,2:04.354,+2.041,+0.068,142.1,5,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,BRIGATTI,,,ITA,,,,,,,
12,1,3,2:04.524,+2.211,+0.170,141.9,7,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Filippo,TORNAGHI,,,ITA,,,,,,,
13,128,6,2:05.134,+2.821,+0.610,141.2,6,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Sebastien,GINEYS,,,FRA,,,,,,,
14,22,6,2:05.239,+2.926,+0.105,141.1,6,GRT MOTORSPORT,,S,,MITJET 2L,,,,,,,,,,,,Alessandro,CREMONA,,,ITA,,,,,,,
15,245,3,2:05.246,+2.933,+0.007,141.1,8,JBJ RACING,G,G,,MITJET 2L,,,,,,,,,,,,Jesper,JENSEN,,,DEN,,,,,,,
16,59,5,2:06.992,+4.679,+1.746,139.2,7,COSTA OVEST,,J,,MITJET 2L,,,,,,,,,,,,Leonardo,STEFANI,,,ITA,,,,,,,
17,99,7,2:07.879,+5.566,+0.887,138.2,7,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Bastien,OSTIAN,,,FRA,,,,,,,
18,80,6,2:08.166,+5.853,+0.287,137.9,6,GRT MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Luigi,FERRARI,,,ITA,,,,,,,
19,2,2,2:08.602,+6.289,+0.436,137.4,6,BD RACING,S,S,,MITJET 2L,,,,,,,,,,,,Corrado,COSTA,,,ITA,,,,,,,
20,20,7,2:08.625,+6.312,+0.023,137.4,7,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Maia,MENEGHIN,,,ITA,,,,,,,
21,5,5,2:08.890,+6.577,+0.265,137.1,7,BD RACING,J,J,,MITJET 2L,,,,,,,,,,,,Gherardo,SCARABEL,,,ITA,,,,,,,
22,11,2,2:09.732,+7.419,+0.842,136.2,2,GTDRIVE  RACING TEAM,G,G,,MITJET 2L,,,,,,,,,,,,Jean-Marc,BOURGINEAU,,,FRA,,,,,,,
23,41,7,2:10.012,+7.699,+0.280,135.9,7,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Andrea,BAIGUERA,,,ITA,,,,,,,
,19,0,,,,,8,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Danilo,MEDICI,,,ITA,,,,,,,
