POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,69,Classified,13,25:00.378,-,-,12,1:48.913,162.3,-,T014,PRO,,Tatuus T014,,,,,,,,,,,,Salvatore,LIOTTI,,,ITA,,,,,,,
2,7,Classified,13,25:00.569,+0.191,+0.191,12,1:48.869,162.3,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Cristian,TONALINI,,,ITA,,,,,,,
3,15,Classified,13,25:05.917,+5.539,+5.348,13,1:49.130,161.9,TECHNORACE SRL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Riccardo,ORLANDO,,,ITA,,,,,,,
4,68,Classified,13,25:10.273,+9.895,+4.356,12,1:48.854,162.3,GRASSANORACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Rodolfo,CAMBIASO,,,ITA,,,,,,,
5,16,Classified,13,25:12.819,+12.441,+2.546,13,1:49.825,160.9,SCUDERIA BUELL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Augusto,PASCHETTA,,,USA,,,,,,,
6,97,Classified,13,25:14.427,+14.049,+1.608,8,1:49.246,161.8,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,DELL'EDERA,,,ITA,,,,,,,
7,44,Classified,13,25:21.007,+20.629,+6.580,13,1:49.349,161.6,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Francesco,CUNSOLO,,,SMR,,,,,,,
8,18,Classified,13,25:24.346,+23.968,+3.339,9,1:50.343,160.2,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,D'AMICO,,,ITA,,,,,,,
9,88,Classified,13,25:25.634,+25.256,+1.288,13,1:50.535,159.9,TC RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,GALLUZZI / TARANI,,,ITA,,,,,,,
10,13,Classified,13,25:26.024,+25.646,+0.390,11,1:50.360,160.1,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Nicolò,COLUSSI,,,ITA,,,,,,,
11,64,Classified,13,25:28.721,+28.343,+2.697,12,1:50.793,159.5,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giulio,LUCI,,,ITA,,,,,,,
12,6,Classified,13,25:29.554,+29.176,+0.833,12,1:50.775,159.5,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Luca,CASARIN,,,ITA,,,,,,,
13,24,Classified,13,25:37.225,+36.847,+7.671,9,1:51.720,158.2,GRASSANORACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Andrea,GRASSANO,,,ITA,,,,,,,
14,10,Classified,13,25:42.403,+42.025,+5.178,9,1:52.185,157.5,DEXTERS MOTORSPORT,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Roberto,RIZZO,,,ITA,,,,,,,
15,78,Classified,13,25:52.209,+51.831,+9.806,10,1:49.766,161.0,HARP RACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Ferdinando,FERRANTE,,,ITA,,,,,,,
16,65,Classified,13,25:57.314,+56.936,+5.105,12,1:53.027,156.4,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giovannialberto,LUCI,,,ITA,,,,,,,
17,333,Classified,12,24:59.954,1 Lap,1 Lap,10,1:58.980,148.5,HARP RACING,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Luca,UNGARO,,,ITA,,,,,,,
18,2,Classified,10,19:54.281,3 Laps,2 Laps,5,1:51.190,158.9,RED RACE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Claudio,TEMPESTI,,,ITA,,,,,,,
,66,Not classified,8,16:24.779,,,8,1:52.840,156.6,CDM-RS,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Franco,FELISA,,,ITA,,,,,,,
,29,Not classified,1,1:59.531,,,0,,,DERVA CORSE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Cosimo Damiano,ANTONIELLO,,,ITA,,,,,,,
