POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,21,Classified,8,20:03.025,-,-,8,2:02.321,144.5,COSTA OVEST,,,,MITJET 2L,,,,,,,,,,,,Andrea,BRISTOT,,,ITA,,,,,,,
2,101,Classified,8,20:04.024,+0.999,+0.999,8,2:02.596,144.2,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Romain,DAMIANI,,,FRA,,,,,,,
3,86,Classified,8,20:04.249,+1.224,+0.225,8,2:02.508,144.3,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Jody,LAMBRUGHI,,,ITA,,,,,,,
4,27,Classified,8,20:04.876,+1.851,+0.627,8,2:02.822,143.9,AV RACING,,,,MITJET 2L,,,,,,,,,,,,Arnaud,MALIZIA,,,FRA,,,,,,,
5,25,Classified,8,20:05.346,+2.321,+0.470,8,2:02.958,143.7,WOLFHOUND,J,J,,MITJET 2L,,,,,,,,,,,,Gabriel,MORETTO,,,ITA,,,,,,,
6,115,Classified,8,20:10.050,+7.025,+4.704,4,2:04.387,142.1,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,FERLONI,,,ITA,,,,,,,
7,64,Classified,8,20:10.822,+7.797,+0.772,4,2:04.605,141.8,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
8,16,Classified,8,20:12.150,+9.125,+1.328,4,2:04.948,141.4,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Lorenzo,GATTI,,,FRA,,,,,,,
9,34,Classified,8,20:12.642,+9.617,+0.492,4,2:04.390,142.1,ITALCAR,,,,MITJET 2L,,,,,,,,,,,,Alessandro,GIROTTI,,,ITA,,,,,,,
10,1,Classified,8,20:12.936,+9.911,+0.294,4,2:04.437,142.0,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Filippo,TORNAGHI,,,ITA,,,,,,,
11,245,Classified,8,20:13.913,+10.888,+0.977,4,2:05.314,141.0,JBJ RACING,G,G,,MITJET 2L,,,,,,,,,,,,Jesper,JENSEN,,,DEN,,,,,,,
12,128,Classified,8,20:14.272,+11.247,+0.359,4,2:05.239,141.1,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Sebastien,GINEYS,,,FRA,,,,,,,
13,80,Classified,8,20:15.969,+12.944,+1.697,4,2:06.125,140.1,GRT MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Luigi,FERRARI,,,ITA,,,,,,,
14,59,Classified,8,20:17.512,+14.487,+1.543,5,2:05.539,140.8,COSTA OVEST,,J,,MITJET 2L,,,,,,,,,,,,Leonardo,STEFANI,,,ITA,,,,,,,
15,5,Classified,8,20:18.408,+15.383,+0.896,8,2:08.623,137.4,BD RACING,J,J,,MITJET 2L,,,,,,,,,,,,Gherardo,SCARABEL,,,ITA,,,,,,,
16,41,Classified,8,20:19.445,+16.420,+1.037,8,2:08.005,138.1,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Andrea,BAIGUERA,,,ITA,,,,,,,
17,99,Classified,8,20:19.867,+16.842,+0.422,5,2:07.975,138.1,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Bastien,OSTIAN,,,FRA,,,,,,,
18,11,Classified,8,20:20.852,+17.827,+0.985,4,2:08.041,138.0,GTDRIVE  RACING TEAM,G,G,,MITJET 2L,,,,,,,,,,,,Jean-Marc,BOURGINEAU,,,FRA,,,,,,,
19,19,Classified,8,20:21.576,+18.551,+0.724,4,2:07.874,138.2,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Danilo,MEDICI,,,ITA,,,,,,,
20,22,Classified,8,20:44.502,+41.477,+22.926,5,2:04.346,142.1,GRT MOTORSPORT,,S,,MITJET 2L,,,,,,,,,,,,Alessandro,CREMONA,,,ITA,,,,,,,
21,18,Classified,8,20:59.485,+56.460,+14.983,4,2:04.117,142.4,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Davide,GAGGIANESI,,,ITA,,,,,,,
,20,Not classified,5,12:43.878,,,4,2:08.319,137.7,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Maia,MENEGHIN,,,ITA,,,,,,,
,133,Not classified,0,,,,0,,,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,BRIGATTI,,,ITA,,,,,,,
,2,Not classified,0,,,,0,,,BD RACING,S,S,,MITJET 2L,,,,,,,,,,,,Corrado,COSTA,,,ITA,,,,,,,
